id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
6879,2022-05-26T00:00:00,0,Москва,6316,Елизавета,Волкова,7,Средство для мытья посуды,1,200
6880,2022-05-26T00:00:00,0,Москва,1614,Евгения,Егорова,2,Молоко 5%,4,600
6881,2022-05-26T00:00:00,0,Москва,5808,Александр,Михайлов,10,Томаты,3,150
6882,2022-05-26T00:00:00,2,Ярославль,5209,Александр,Сидоров,6,Яблоко,3,420
6883,2022-05-26T00:00:00,2,Ярославль,9102,Эдуард,Петров,11,Хлеб ржаной,2,40
6884,2022-05-26T00:00:00,2,Ярославль,5610,Оксана,Егорова,6,Яблоко,1,140
6885,2022-05-26T00:00:00,2,Ярославль,2213,Ольга,Морозова,7,Средство для мытья посуды,5,1000
6886,2022-05-26T00:00:00,1,Ростов,3307,Олег,Смирнов,5,Яблоко молодильное,1,400
6887,2022-05-26T00:00:00,0,Москва,4415,Екатерина,Алексеева,9,Ручка шариковая,4,180
6888,2022-05-26T00:00:00,1,Ростов,2709,Петр,Соколов,0,Молоко 1%,4,400
6889,2022-05-26T00:00:00,0,Москва,3616,Светлана,Егорова,6,Яблоко,4,560
6890,2022-05-26T00:00:00,0,Москва,9302,Эдуард,Смирнов,4,Сахар песок,2,100
6891,2022-05-26T00:00:00,0,Москва,5514,Оксана,Лебедева,4,Сахар песок,1,50
6892,2022-05-26T00:00:00,1,Ростов,4411,Екатерина,Алексеева,10,Томаты,3,150
6893,2022-05-26T00:00:00,0,Москва,506,Иван,Попов,8,Лампочка LED,1,300
6894,2022-05-26T00:00:00,1,Ростов,3204,Олег,Сидоров,4,Сахар песок,4,200
6895,2022-05-26T00:00:00,2,Ярославль,7705,Константин,Соколов,1,Молоко 3%,4,480
6896,2022-05-26T00:00:00,0,Москва,1604,Евгений,Васильев,5,Яблоко молодильное,1,400
6897,2022-05-26T00:00:00,2,Ярославль,7612,Анна,Егорова,10,Томаты,5,250
6898,2022-05-26T00:00:00,1,Ростов,1114,Евгения,Федорова,10,Томаты,4,200
6899,2022-05-26T00:00:00,0,Москва,6414,Елизавета,Алексеева,0,Молоко 1%,2,200
6900,2022-05-26T00:00:00,2,Ярославль,8008,Геннадий,Иванов,1,Молоко 3%,5,600
6901,2022-05-26T00:00:00,2,Ярославль,1616,Евгения,Егорова,5,Яблоко молодильное,2,800
6902,2022-05-26T00:00:00,2,Ярославль,5011,Оксана,Великая,11,Хлеб ржаной,3,60
6903,2022-05-26T00:00:00,2,Ярославль,8506,Геннадий,Попов,8,Лампочка LED,1,300
6904,2022-05-26T00:00:00,2,Ярославль,6606,Алексей,Васильев,8,Лампочка LED,4,1200
6905,2022-05-26T00:00:00,2,Ярославль,8518,Снежанна,Лебедева,5,Яблоко молодильное,4,1600
6906,2022-05-26T00:00:00,2,Ярославль,9615,Надежда,Егорова,0,Молоко 1%,4,400
6907,2022-05-26T00:00:00,2,Ярославль,9401,Эдуард,Кузнецов,6,Яблоко,5,700
6908,2022-05-26T00:00:00,0,Москва,3611,Светлана,Егорова,3,Устройство для нагревания табака Трубка Мира,1,500
6909,2022-05-26T00:00:00,1,Ростов,1909,Евгений,Новиков,3,Устройство для нагревания табака Трубка Мира,5,2500
6910,2022-05-26T00:00:00,2,Ярославль,8010,Снежанна,Великая,5,Яблоко молодильное,2,800
6911,2022-05-26T00:00:00,1,Ростов,7410,Анна,Алексеева,6,Яблоко,5,700
6912,2022-05-26T00:00:00,1,Ростов,4419,Екатерина,Алексеева,2,Молоко 5%,1,150
6913,2022-05-26T00:00:00,2,Ярославль,7319,Анна,Волкова,1,Молоко 3%,2,240
6914,2022-05-26T00:00:00,2,Ярославль,2905,Петр,Новиков,4,Сахар песок,3,150
6915,2022-05-26T00:00:00,2,Ярославль,516,Александра,Лебедева,2,Молоко 5%,4,600
6916,2022-05-26T00:00:00,0,Москва,7707,Константин,Соколов,11,Хлеб ржаной,1,20
6917,2022-05-26T00:00:00,1,Ростов,8408,Геннадий,Кузнецов,5,Яблоко молодильное,3,1200
6918,2022-05-26T00:00:00,0,Москва,1203,Евгений,Сидоров,6,Яблоко,3,420
6919,2022-05-26T00:00:00,1,Ростов,7610,Анна,Егорова,2,Молоко 5%,1,150
6920,2022-05-26T00:00:00,2,Ярославль,5913,Оксана,Орлова,5,Яблоко молодильное,3,1200
6921,2022-05-26T00:00:00,0,Москва,9010,Надежда,Великая,5,Яблоко молодильное,2,800
6922,2022-05-26T00:00:00,2,Ярославль,605,Иван,Васильев,4,Сахар песок,2,100
6923,2022-05-26T00:00:00,0,Москва,8606,Геннадий,Васильев,4,Сахар песок,1,50
6924,2022-05-26T00:00:00,0,Москва,9701,Эдуард,Соколов,10,Томаты,3,150
6925,2022-05-26T00:00:00,2,Ярославль,7818,Анна,Козлова,2,Молоко 5%,3,450
6926,2022-05-26T00:00:00,1,Ростов,6105,Алексей,Петров,0,Молоко 1%,4,400
6927,2022-05-26T00:00:00,1,Ростов,5303,Александр,Смирнов,10,Томаты,2,100
6928,2022-05-26T00:00:00,2,Ярославль,5111,Оксана,Федорова,11,Хлеб ржаной,3,60
6929,2022-05-26T00:00:00,2,Ярославль,1214,Евгения,Морозова,5,Яблоко молодильное,2,800
6930,2022-05-26T00:00:00,2,Ярославль,9705,Эдуард,Соколов,10,Томаты,1,50
6931,2022-05-26T00:00:00,1,Ростов,314,Александра,Волкова,3,Устройство для нагревания табака Трубка Мира,3,1500
6932,2022-05-26T00:00:00,0,Москва,6510,Елизавета,Лебедева,6,Яблоко,3,420
6933,2022-05-26T00:00:00,0,Москва,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
6934,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
6935,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
6936,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
6937,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
6938,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
6939,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
6940,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
6941,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
6942,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
6943,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
6944,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
6945,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
6946,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
6947,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
6948,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
6949,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
6950,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
6951,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
6952,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
6953,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
6954,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
6955,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
6956,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
6957,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
6958,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
6959,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
6960,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
6961,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
6962,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
6963,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
6964,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
6965,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
6966,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
6967,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
6968,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
6969,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
6970,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
6971,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
6972,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
6973,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
6974,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
6975,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
6976,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
6977,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
6978,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
6979,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
6980,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
6981,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
6982,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
6983,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
6984,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
6985,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
6986,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
6987,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
6988,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
6989,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
6990,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
6991,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
6992,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
6993,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
6994,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
6995,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
6996,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
6997,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
6998,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
6999,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
7000,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
7001,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
7002,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
7003,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
7004,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
7005,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
7006,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
7007,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
7008,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
7009,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
7010,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
7011,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
7012,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
7013,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
7014,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
7015,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
7016,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
7017,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
7018,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
7019,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
7020,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
7021,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
7022,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
7023,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
7024,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
7025,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
7026,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
7027,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
7028,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
7029,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
7030,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
7031,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
7032,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
7033,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
7034,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
7035,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
7036,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
7037,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
7038,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
7039,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
7040,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
7041,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
7042,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
7043,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
7044,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
7045,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
7046,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
7047,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
7048,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
7049,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
7050,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
7051,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
7052,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
7053,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
7054,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
7055,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
7056,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
7057,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
7058,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
7059,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
7060,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
7061,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
7062,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
7063,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
7064,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
7065,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
7066,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
7067,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
7068,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
7069,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
7070,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
7071,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
7072,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
7073,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
7074,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
7075,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
7076,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
7077,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
7078,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
7079,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
7080,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
7081,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
7082,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
7083,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
7084,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
7085,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
7086,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
7087,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
7088,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
7089,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
7090,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
7091,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
7092,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
7093,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
7094,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
7095,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
7096,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
7097,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
7098,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
7099,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
7100,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
7101,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
7102,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
7103,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
7104,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
7105,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
7106,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
7107,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
7108,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
7109,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
7110,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
7111,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
7112,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
7113,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
7114,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
7115,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
7116,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
7117,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
7118,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
7119,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
7120,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
7121,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
7122,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
7123,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
7124,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
7125,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
7126,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
7127,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
7128,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
7129,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
7130,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
7131,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
7132,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
7133,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
7134,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
7135,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
7136,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
7137,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
7138,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
7139,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
7140,2022-05-26T00:00:00,1,Ростов,1216,Евгения,Морозова,5,Яблоко молодильное,5,2000
7141,2022-05-26T00:00:00,1,Ростов,4819,Екатерина,Козлова,5,Яблоко молодильное,5,2000
7142,2022-05-26T00:00:00,2,Ярославль,5112,Оксана,Федорова,10,Томаты,5,250
7143,2022-05-26T00:00:00,0,Москва,9808,Эдуард,Михайлов,2,Молоко 5%,1,150
7144,2022-05-26T00:00:00,0,Москва,6315,Елизавета,Волкова,4,Сахар песок,2,100
7145,2022-05-26T00:00:00,0,Москва,6615,Елизавета,Егорова,7,Средство для мытья посуды,1,200
7146,2022-05-26T00:00:00,0,Москва,901,Иван,Новиков,11,Хлеб ржаной,4,80
7147,2022-05-26T00:00:00,0,Москва,6212,Елизавета,Морозова,2,Молоко 5%,3,450
7148,2022-05-26T00:00:00,0,Москва,610,Александра,Егорова,8,Лампочка LED,1,300
7149,2022-05-26T00:00:00,1,Ростов,7304,Константин,Смирнов,5,Яблоко молодильное,5,2000
7150,2022-05-26T00:00:00,1,Ростов,9516,Надежда,Лебедева,5,Яблоко молодильное,3,1200
7151,2022-05-26T00:00:00,1,Ростов,603,Иван,Васильев,5,Яблоко молодильное,5,2000
